X,molecule,Value,logTox,Value_mmol,logToxm,stars,amine,amidine,acid,amide,rotor,rtvFG,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip.2.V,ACxDN..5.SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo.w,QPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP.eV.,EA.eV.,SAfluorine,SAamideO,PSA,NandO,RuleOf5,ringatoms,in34,in56,noncon,nonHatm,HOMO_AM1,LUMO_AM1,dE,Species,Measure,Time.h.,aveTOX,EA.AM1,IA.AM1,Chem.Pot
33,63252,8.75,2.1690537,0.04,-3.13,1,0,0,0,0,1,0,201.22,4.23,424.73,95.87,59.76,269.1,0,688.19,1,3,0.03,0.01,0.89,23.32,7.14,10.66,7.18,2.24,-2.84,-4.64,2686.65,0,1439.71,-1.58,8.51,0.35,0,0,44.75,3,0,10,0,10,0,15,-8.63,-0.38,8.25,Fathead,LC50,96,8.75,0.38,8.63,-4.505
408,634673,3.64,1.291983682,0.02,-3.99,2,0,0,0,0,1,0,196.46,5.68,341.13,0,54.57,106.23,180.34,526.82,1.5,1,0.06,0,0.92,15.3,5.96,8.65,4.66,3.31,-1.94,-3.26,3009.26,0.52,10000,-2.06,8.44,0.14,0,0,25.1,1,0,6,0,6,0,10,-8.61,-0.14,8.46,Fathead,LC50,96,3.64,0.14,8.61,-4.375
409,635938,0.77,-0.261364764,0,-5.31,3,0,0,0,0,2,0,156.57,4.71,332.01,14.89,119.25,126.2,71.67,506.95,0,1.75,0.04,0,0.93,14.06,5.25,5.98,3.5,1.58,-1.59,-3.33,732.91,-0.31,873.12,-3.08,9.64,0.83,0,0,56.61,2,0,6,0,6,0,10,-9.45,-0.67,8.78,Fathead,LC50,96,0.77,0.67,9.45,-5.06
550,6361213,3.87,1.353254507,0.02,-3.87,1,0,0,0,0,2,0,185.57,2.01,354.57,18.68,162.47,115.39,58.03,551.71,0,3,0.01,0,0.92,15.74,5.78,6.87,5,1.17,-1.59,-3.42,285.23,-0.7,265.07,-3.92,10.35,1.62,0,0,78.56,4,0,6,0,6,0,12,-10.66,-1.59,9.07,Fathead,LC50,96,3.87,1.59,10.66,-6.125
34,64175,14700,9.595602773,319,5.77,11,0,0,0,0,1,0,46.07,2.09,214.92,157.96,56.96,0,0,279.88,1,1.7,0.02,0.01,0.96,4.41,1.4,2.9,3.54,-0.31,1.04,-2.13,2856.14,0.09,1538.13,-2.47,10.99,-3.25,0,0,23.24,1,0,0,0,0,0,3,-10.88,3.57,14.44,Fathead,LC50,96,14700,-3.57,10.88,-3.655
410,645567,11,2.397895273,0.08,-2.52,3,0,0,0,0,3,0,136.19,2.53,369.18,162,54.47,152.7,0,574.4,1,0.75,0.01,0,0.91,16.37,5.23,6.55,3.56,2.22,-1.42,-3.79,3015.22,-0.06,1630.94,-1.7,9.42,-0.23,0,0,22.47,1,0,6,0,6,0,10,-9.3,0.27,9.57,Fathead,LC50,96,11,-0.27,9.3,-4.515
35,65305,13.8,2.624668592,0.05,-2.94,0,1,0,0,0,0,0,162.23,2.95,394.37,218.5,28.03,147.84,0,638.6,0,3.5,0.01,0,0.91,20.82,5.5,8.15,5.31,1.18,0.78,-4.43,1339.71,0.74,750.78,-3.58,9.49,-0.13,0,0,16.74,2,0,11,0,11,4,12,-9.24,0.24,9.49,Fathead,LC50,96,13.8,-0.24,9.24,-4.5
607,65337135,11.7,2.459588842,0.17,-1.79,9,0,0,0,0,2,0,70.09,2.04,260.58,152.54,52.62,55.42,0,357.75,1.5,1.7,0.01,0.01,0.94,7.41,2.49,4.6,4.51,0.68,0.01,-2.84,3139.95,0.04,1703.98,-2.1,11.27,-1.71,0,0,22.69,1,0,0,0,0,0,5,-10.95,1.64,12.59,Fathead,LC50,96,11.7,-1.64,10.95,-4.655
411,653372,1.1,0.09531018,0.01,-5.18,7,0,0,0,0,1,0,196.08,2.46,334.4,15.74,70.61,55.39,192.65,513.71,0,2,0.01,0,0.93,14.29,2.74,6.05,3.2,2.04,-2.41,-2.97,2119.76,0.43,10000,-2.53,10.98,1.93,192.65,0,35.15,1,0,6,0,6,0,13,-10.28,-1.78,8.51,Fathead,LC50,96,1.1,1.78,10.28,-6.03
36,65452,101,4.615120517,0.74,-0.31,1,0,0,0,0,2,0,137.14,5.87,317.54,0,146.23,171.31,0,481.83,2,2.25,0.07,0.01,0.94,13.48,5.54,9.21,7.35,1.27,-0.13,-3.38,406.61,-0.67,187.03,-3.42,9.72,0.37,0,0,70.29,3,0,6,0,6,0,10,-9.3,-0.27,9.03,Fathead,LC50,96,101,0.27,9.3,-4.785
552,6602320,469,6.150602768,2.7,0.99,5,0,0,0,0,1,0,174,3.67,296.57,0,69.48,151.53,75.56,436.33,1,1.75,0.03,0.01,0.94,12.11,4.67,6.45,4.93,1.6,-1.04,-3.26,2172.86,0.16,2968.66,-2.17,10.02,0.45,0,0,33.57,2,0,6,0,6,0,8,-9.55,-0.39,9.15,Fathead,LC50,96,469,0.39,9.55,-4.97
38,66251,17.5,2.862200881,0.18,-1.74,6,0,0,0,0,4,0,100.16,3.62,336.52,260.27,76.25,0,0,505.24,0,2,0.03,0,0.91,11.5,3.37,4.11,2.14,1.32,-0.77,-2.96,1874.07,-0.29,975.44,-2.54,10.64,-0.83,0,0,37.54,1,0,0,0,0,0,7,-10.58,0.87,11.45,Fathead,LC50,96,17.5,-0.87,10.58,-4.855
553,6636788,622,6.432940093,4.8,1.57,6,0,0,0,0,1,0,129.55,4.06,292.13,0,70.35,151.57,70.22,428.35,1,1.75,0.04,0.01,0.94,11.79,4.58,6.43,4.92,1.66,-0.93,-3.21,2132.15,0.15,2718.98,-2.19,9.71,0.4,0,0,33.57,2,0,6,0,6,0,8,-9.51,-0.33,9.18,Fathead,LC50,96,622,0.33,9.51,-4.92
39,66762,5.11,1.631199404,0.02,-4.19,0,0,0,0,0,4,2,336.3,3.9,526.03,33.27,126.23,366.53,0,934.22,2,6.5,0.02,0.02,0.88,32.17,10.92,17.38,12.79,1.96,-3.07,-5.24,629.26,-0.77,299.86,-2.17,9.02,0.91,0,0,98.62,6,0,20,0,20,0,25,-9.43,-1.01,8.42,Fathead,LC50,96,5.11,1.01,9.43,-5.22
40,67367,4.6,1.526056303,0.02,-3.76,1,0,0,0,0,3,0,198.22,3.13,412.43,18.65,75.72,318.05,0,679.76,0,2.5,0.01,0,0.91,22.16,7.44,8.51,5.19,2.38,-2.24,-4.56,1895.95,-0.23,987.76,-1.51,9.41,0.83,0,0,45.34,2,0,12,0,12,0,15,-9.27,-0.49,8.77,Fathead,LC50,96,4.6,0.49,9.27,-4.88
41,67561,29400,10.28874995,917,6.82,12,0,0,0,0,0,0,32.04,2.17,177.92,112.84,65.08,0,0,215.59,1,1.7,0.02,0.01,0.98,2.47,0.81,2.43,3.73,-0.77,1.48,-1.9,2391.97,0.11,1269.81,-2.72,11.21,-3.39,0,0,24.08,1,0,0,0,0,0,2,-11.14,3.78,14.91,Fathead,LC50,96,29400,-3.78,11.14,-3.68
42,67630,8680,9.068776808,144,4.97,11,0,0,0,0,1,0,60.1,2.08,244.85,195.29,49.55,0,0,337.12,1,1.7,0.01,0.01,0.96,6.7,1.99,3.6,3.56,0.05,0.39,-2.23,3357.22,0.14,1831.77,-2.34,11.11,-3.23,0,0,22.41,1,0,0,0,0,0,4,-11.12,3.58,14.7,Fathead,LC50,96,8680,-3.58,11.12,-3.77
43,67641,7160,8.87626526,123,4.81,10,0,0,0,0,0,1,58.08,3.75,238.56,181.1,57.47,0,0,324.65,0,2,0.04,0,0.96,6.84,1.68,2.86,2.65,-0.24,0.48,-2.22,2824.53,0.15,1519.74,-2.58,10.73,-0.87,0,0,30.07,1,0,0,0,0,0,4,-10.67,0.84,11.51,Fathead,LC50,96,7160,-0.84,10.67,-4.915
44,67663,70.7,4.258445573,0.59,-0.52,14,0,0,0,0,0,3,119.38,1.88,243.31,28.02,0,0,215.3,331.47,0,0,0.01,0,0.95,7.11,2.8,2.2,0.38,1.97,-1.17,-2.31,9906.04,0.25,10000,-1.52,10.89,0.4,0,0,0,0,0,0,0,0,0,4,-11.77,-0.3,11.47,Fathead,LC50,96,70.7,0.3,11.77,-6.035
45,67685,34000,10.4341158,435,6.08,8,0,0,0,0,0,0,78.13,5.39,249.41,177.67,46.23,0,25.51,344.43,0,4,0.08,0,0.95,7.63,1.96,4.83,7.08,-1.35,1.3,-2.3,143.72,0.29,2733.31,-2.37,8.83,-0.38,0,0,19.72,1,0,0,0,0,0,4,-9.53,0.81,10.34,Fathead,LC50,96,34000,-0.81,9.53,-4.36
46,67721,1.42,0.350656872,0.01,-5.12,10,0,0,0,0,0,0,236.74,0,323.03,0,0,0,323.03,497.74,0,0,0,0,0.94,13.77,5.35,4.88,0.61,3.37,-3.89,-2.5,9906.04,0.19,10000,-1.52,10.91,0.81,0,0,0,0,0,0,0,0,0,8,-12.18,-0.97,11.22,Fathead,LC50,96,1.42,0.97,12.18,-6.575
412,683727,241,5.484796933,1.88,0.63,5,0,0,0,1,0,0,127.96,5.84,265.57,24.45,108.99,0,132.13,376.07,2,2.5,0.09,0.01,0.95,8.9,3.93,8.29,9.32,-0.36,0.32,-0.99,460.68,0.08,2384.72,-3.53,10.23,0.1,0,37.55,52.67,2,0,0,0,0,0,6,-11.05,0.07,11.12,Fathead,LC50,96,241,-0.07,11.05,-5.49
554,6921295,296,5.690359454,2.26,0.82,3,1,0,0,0,6,0,131.18,1.9,362.83,213.89,7.55,141.39,0,557.29,1.5,2,0.01,0.01,0.9,13.65,4.72,6.58,4.45,1.39,0.08,-4.51,2095.23,0.54,1217.43,-2.65,9.82,-1.47,0,0,6.32,1,0,0,0,0,0,10,-9.42,1.28,10.7,Fathead,LC50,96,296,-1.28,9.42,-4.07
413,693163,5.19,1.646733697,0.04,-3.21,5,1,0,0,0,6,0,129.25,1.7,406.02,358.17,47.85,0,0,637.88,2,1,0,0,0.88,15.52,4.81,7.33,3.61,1.67,-0.74,-4.16,869.02,0.19,470.25,-3.89,9.57,-3.08,0,0,24.38,1,0,0,0,0,0,9,-9.66,3.49,13.15,Fathead,LC50,96,5.19,-3.49,9.66,-3.085
414,693549,4.83,1.574846468,0.03,-3.48,3,0,0,0,0,7,1,156.27,3.5,463.49,418.28,45.2,0,0,739.93,0,2,0.02,0,0.85,18.96,5.22,6.22,1.57,2.84,-2.74,-3.9,3691.78,-0.27,2029.85,-1.68,10.66,-0.88,0,0,27.37,1,0,0,0,0,0,11,-10.51,0.87,11.39,Fathead,LC50,96,4.83,-0.87,10.51,-4.82
415,693652,3.14,1.1442228,0.02,-3.92,6,0,0,0,0,8,0,158.28,1.66,482.46,482.46,0,0,0,763.6,0,1.7,0,0,0.84,19.27,5.06,5.69,0.79,3.16,-3.9,-4.16,9906.04,0.38,5899.29,-0.75,10.63,-2.72,0,0,9.03,1,0,0,0,0,0,11,-10.39,2.87,13.26,Fathead,LC50,96,3.14,-2.87,10.39,-3.76
416,693936,1390,7.237059026,16.7,2.82,8,0,0,0,0,0,0,83.09,1.5,240.93,94.6,26.14,120.19,0,345.72,0,2,0.01,0,0.99,8.83,2.99,3.12,3.26,0.06,0.61,-2.29,5597.48,0.39,3183.03,-1.58,9.83,-0.36,0,0,22.11,2,0,5,0,5,0,6,-9.6,0.37,9.96,Fathead,LC50,96,1390,-0.37,9.6,-4.615
417,693981,286,5.655991811,3.48,1.25,8,0,0,0,0,0,0,82.11,4.69,264.79,97.25,52.92,114.62,0,372.4,1,1.5,0.06,0.01,0.95,9.84,3.1,5.45,4.44,0.48,-0.58,-2.96,3119.16,0.17,1691.79,-2.09,9.42,-0.93,0,0,27.37,2,0,5,0,5,0,6,-8.91,0.97,9.87,Fathead,LC50,96,286,-0.97,8.91,-3.97
555,6948863,635,6.453624999,2.41,0.88,3,1,0,0,0,12,2,263.38,3.03,564.57,562.8,1.77,0,0,1005.15,0,8.8,0.01,0,0.86,26.37,7.6,12.07,7.11,1.03,0.87,-4.53,2376.7,0.22,1395.13,-2.46,9,-2.62,0,0,32.77,5,0,0,0,0,0,18,-8.71,2.49,11.21,Fathead,LC50,96,635,-2.49,8.71,-3.11
610,69770236,0.37,-0.994252273,0,-6.54,1,0,0,0,0,4,0,254.33,2.92,515.28,210.99,75.62,228.67,0,885.38,0,2.5,0.01,0,0.87,28.89,8.6,10.55,4.61,3.6,-4.02,-4.8,1900.18,-0.35,990.14,-1.72,9.23,0.73,0,0,45.38,2,0,12,0,12,0,19,-9.06,-0.53,8.53,Fathead,LC50,96,0.37,0.53,9.06,-4.795
418,700583,60.8,4.107589789,0.41,-0.9,3,0,0,0,0,0,1,150.22,4.04,344.92,299.15,45.77,0,0,555.18,0,2,0.03,0,0.95,16.06,4.09,5.81,2.83,1.6,-1.71,-2.39,3646.21,0.22,2002.79,-2.36,10.26,-0.96,0,0,26.44,1,0,10,0,10,9,11,-10.02,1.02,11.03,Fathead,LC50,96,60.8,-1.02,10.02,-4.5
611,70124775,1.00E-05,-11.51292546,4.21E-07,-14.68,1,0,0,0,0,9,1,451.47,4.38,731.62,169.83,92.37,396.8,72.62,1335.98,0,4,0.01,0,0.8,45.32,13.65,17.62,6.79,6.17,-7.84,-6.63,1318.25,-0.76,1666.77,-0.96,9.5,0.26,72.62,0,69.58,5,1,18,0,18,0,33,-9.12,-0.15,8.97,Fathead,LC50,96,0,0.15,9.12,-4.635
47,70304,0.02,-3.912023005,5.16E-05,-9.87,2,0,0,0,0,4,0,406.91,4.41,508,29.34,34.05,115.25,329.36,896.85,2,1.5,0.02,0,0.89,28.27,10.49,14.17,5.6,5.16,-5.46,-3.94,4709.99,0.84,10000,-1.36,9.29,0.48,0,0,27.52,2,1,12,0,12,0,21,-9.28,-0.54,8.73,Fathead,LC50,96,0.02,0.54,9.28,-4.91
419,706149,18,2.890371758,0.11,-2.24,4,0,0,0,0,5,1,170.25,5.35,453.47,384.23,69.24,0,0,720.67,0,3,0.04,0,0.86,19.48,5.2,7.45,3.13,2.06,-2.43,-3.84,2184.32,-0.37,1151.09,-2.32,11.09,-0.9,0,0,41.33,2,0,5,0,5,3,12,-11.14,1.16,12.3,Fathead,LC50,96,18,-1.16,11.14,-4.99
48,70699,146,4.983606622,0.98,-0.02,0,0,0,0,0,3,0,149.19,5.94,372.51,126.05,99.53,146.94,0,582.3,1.5,3,0.06,0.01,0.91,16.63,5.7,9.48,6.78,1.39,-1.75,-3.77,1127.44,-0.43,563.2,-2.55,8.38,0.14,0,0,51.86,2,0,6,0,6,0,11,-8.56,-0.02,8.54,Fathead,LC50,96,146,0.02,8.56,-4.29
420,708769,2.68,0.985816795,0.01,-4.22,3,0,0,0,0,4,0,182.18,5.32,350.31,193.21,110.76,46.34,0,574.67,0,3.25,0.05,0,0.95,14.72,5.15,6.56,3.95,0.75,-0.5,-2.49,882.29,-0.49,432.08,-3.01,9.42,0.41,0,0,71.42,4,0,6,0,6,0,13,-9.31,-0.4,8.91,Fathead,LC50,96,2.68,0.4,9.31,-4.855
421,709988,8.6,2.151762203,0.04,-3.23,0,0,0,0,0,2,0,218.08,7.64,431.12,138.96,44.7,118.67,128.79,680.23,1,2.5,0.09,0.01,0.87,20.92,6.64,10.61,5.4,2.4,-3.2,-4.24,3732.58,0.36,10000,-1.73,9.02,0.29,0,0,34.81,2,0,6,0,6,0,13,-8.93,-0.21,8.72,Fathead,LC50,96,8.6,0.21,8.93,-4.57
49,71238,4550,8.422882512,75.7,4.33,11,0,0,0,0,2,0,60.1,2.08,247.21,190.25,56.96,0,0,339.48,1,1.7,0.01,0.01,0.95,6.15,2.01,3.41,3.4,0.25,0.61,-2.31,2856.19,0.02,1538.16,-2.38,10.98,-3.15,0,0,23.24,1,0,0,0,0,0,4,-10.85,3.49,14.34,Fathead,LC50,96,4550,-3.49,10.85,-3.68
50,71363,1730,7.455876687,23.3,3.15,10,0,0,0,0,3,0,74.12,2.06,279.5,222.54,56.96,0,0,399.08,1,1.7,0.01,0.01,0.94,7.89,2.54,3.92,3.26,0.88,-0.09,-2.54,2856.19,-0.05,1538.16,-2.28,10.98,-3.09,0,0,23.24,1,0,0,0,0,0,5,-10.85,3.42,14.27,Fathead,LC50,96,1730,-3.42,10.85,-3.715
51,71410,472,6.156978986,5.36,1.68,9,0,0,0,0,4,0,88.15,2.06,311.79,254.84,56.96,0,0,458.68,1,1.7,0.01,0.01,0.92,9.63,3.06,4.45,3.11,1.51,-0.62,-2.79,2856.14,-0.12,1538.13,-2.19,10.98,-3.06,0,0,23.24,1,0,0,0,0,0,6,-10.85,3.39,14.24,Fathead,LC50,96,472,-3.39,10.85,-3.73
52,71432,17.6,2.867898902,0.23,-1.49,13,0,0,0,0,0,0,78.11,0,263.85,0,0,263.85,0,376.26,0,0,0,0,0.96,11.42,3.73,2.92,1.13,2.13,-1.64,-3.51,9906.04,0.19,5899.29,-0.59,9.82,-0.41,0,0,0,0,0,6,0,6,0,6,-9.65,0.55,10.21,Fathead,LC50,96,17.6,-0.55,9.65,-4.55
53,71556,47.3,3.856510295,0.36,-1.04,12,0,0,0,0,0,0,133.41,2.48,270.54,80.29,0,0,190.24,386.51,0,0,0.02,0,0.95,9.31,3.24,2.9,0.44,2.49,-1.96,-2.37,9906.04,0.35,10000,-1.52,10.83,0.34,0,0,0,0,0,0,0,0,0,5,-11.99,-0.27,11.73,Fathead,LC50,96,47.3,0.27,11.99,-6.13
54,71738,26.2,3.265759411,0.1,-2.31,0,0,0,0,0,5,1,242.34,5.45,459.56,285.17,89.74,2.18,82.48,779.29,1.8,5.5,0.04,0.02,0.89,21.84,7.19,12.84,8.43,1.57,-2.47,-3.3,1396.16,-0.29,2008.36,-2.69,9.93,1.32,0,0,61.47,4,0,6,0,6,1,16,-10.01,-0.78,9.24,Fathead,LC50,96,26.2,0.78,10.01,-5.395
5,71862027,46.6,3.841600541,0.28,-1.29,0,0,0,0,0,1,0,169.61,4.63,351.89,95.42,73.68,121.65,61.15,556.51,1,2.5,0.04,0.01,0.93,16.64,5.63,8.43,5.62,1.35,-1.69,-3.25,1982.5,0.09,2241.6,-2.35,8.98,0,0,0,44.88,2,0,6,0,6,0,11,-8.98,0.02,9,Fathead,LC50,96,46.6,-0.02,8.98,-4.48
556,7209383,3100,8.03915739,15.5,2.74,2,4,0,0,0,8,0,200.33,2.62,485.25,347.59,137.67,0,0,798.52,4,6,0.01,0.02,0.86,20.67,7.41,15.13,11.83,-1.58,2,-6.74,7.61,-0.37,3.43,-7.41,9.5,-2.7,0,0,66.98,4,0,6,0,6,4,14,-9.03,2.74,11.77,Fathead,LC50,96,3100,-2.74,9.03,-3.145
557,7212444,1.43,0.357674444,0.01,-5.05,3,0,0,0,0,8,0,222.37,1.69,551.16,468.68,22.02,60.46,0,943.29,1,0.75,0,0,0.84,27.04,7.74,9.59,2.05,4.76,-4.7,-4.35,6124.94,-0.13,3508.44,-0.94,9.53,-1.01,0,0,17.66,1,0,0,0,0,0,16,-9.24,1.16,10.4,Fathead,LC50,96,1.43,-1.16,9.24,-4.04
558,7250671,153,5.030437921,0.9,-0.11,4,1,0,0,0,1,0,133.62,2.77,341.96,259.85,8.19,0,73.92,524.78,0,2,0.01,0,0.92,14.21,3.72,5.05,2.37,1.36,-0.59,-3.55,2066.1,1.02,3046.54,-3.64,9.54,-1.03,0,0,7.05,1,0,5,0,5,4,8,-9.32,1.41,10.73,Fathead,LC50,96,153,-1.41,9.32,-3.955
559,7307553,0.21,-1.560647748,0,-6.7,3,1,0,0,0,10,0,171.33,1.55,509.3,445.21,64.09,0,0,823.65,2,1,0,0,0.83,20.39,6.58,8.85,3.09,2.73,-1.97,-4.94,609.61,-0.25,320.55,-3.8,9.56,-3.01,0,0,27.23,1,0,0,0,0,0,12,-9.69,3.41,13.1,Fathead,LC50,96,0.21,-3.41,9.69,-3.14
422,732263,0.06,-2.813410717,0,-8.37,3,0,0,0,0,4,0,262.43,1.95,533.98,522.41,6.63,4.94,0,989.05,1,0.75,0,0,0.9,30.91,7.91,11.11,2.4,5.11,-5.03,-3.19,8570.83,0.27,5044.72,-1.24,9.22,-0.36,0,0,9.32,1,1,6,0,6,0,19,-9.04,0.42,9.46,Fathead,LC50,96,0.06,-0.42,9.04,-4.31
560,7383199,1.76,0.565313809,0.02,-4.15,6,0,0,0,0,5,0,112.17,1.95,354.77,254.06,45.27,55.44,0,533.33,1.5,1.7,0.01,0.01,0.9,12.51,4.05,6.1,4.03,1.88,-1.23,-3.47,3686.15,-0.11,2026.51,-1.68,11.19,-1.7,0,0,21.38,1,0,0,0,0,0,8,-10.84,1.65,12.49,Fathead,LC50,96,1.76,-1.65,10.84,-4.595
55,75058,1644,7.404887576,40.1,3.69,11,0,0,0,0,0,0,41.05,5,203.34,109.1,72.38,21.86,0,257.1,0,1.5,0.1,0,0.96,4.34,1.12,2.59,2.33,-0.34,0.24,-2.26,2039.35,0.04,1068.75,-2.78,12.41,-1.61,0,0,25.66,1,0,0,0,0,0,3,-12.46,1.66,14.13,Fathead,LC50,96,1644,-1.66,12.46,-5.4
56,75070,33.8,3.520460802,0.77,-0.27,11,0,0,0,0,0,0,44.05,3.44,206.36,120.76,85.61,0,0,266.29,0,2,0.04,0,0.97,4.5,1.31,2.23,2.77,0.06,0.4,-2.02,1527.85,-0.04,782.2,-3.1,10.71,-0.83,0,0,39.89,1,0,0,0,0,0,3,-10.71,0.83,11.54,Fathead,LC50,96,33.8,-0.83,10.71,-4.94
57,75092,330,5.799092654,3.89,1.36,13,0,0,0,0,0,2,84.93,2.47,218.88,64.32,0,0,154.56,286.55,0,0,0.02,0,0.96,5.31,1.92,1.44,0.3,1.41,-0.93,-2.17,9906.04,0.32,10000,-1.52,10.65,-0.26,0,0,0,0,0,0,0,0,0,3,-11.39,0.59,11.98,Fathead,LC50,96,330,-0.59,11.39,-5.4
58,75478,2.92,1.071583616,0.01,-4.9,12,0,0,0,0,0,3,393.73,1.76,275.01,28.23,0,0,246.78,387.74,0,0,0.01,0,0.94,9.36,3.48,3.07,0.47,2.5,-1.85,-2.58,9906.04,0.25,10000,-1.52,9.57,2.3,0,0,0,0,0,0,0,0,0,4,-10.68,-0.74,9.95,Fathead,LC50,96,2.92,0.74,10.68,-5.71
60,75650,6410,8.76561455,86.5,4.46,11,0,0,0,0,1,0,74.12,2.07,268.97,226.1,42.87,0,0,388.55,1,0.75,0.01,0,0.96,8.75,2.57,3.75,2.64,0.36,0.39,-2.22,3884.64,0.19,2144.71,-2.21,11.24,-3.24,0,0,21.57,1,0,0,0,0,0,5,-10.99,3.44,14.43,Fathead,LC50,96,6410,-3.44,10.99,-3.775
61,75898,119,4.779123493,1.19,0.17,10,0,0,0,0,1,0,100.04,4.31,239.83,56.59,52.5,0,130.74,325.75,1,0,0.06,0,0.95,6.24,0.99,3.8,1.94,0.42,-0.19,-2.27,3147.84,0.44,8888.67,-2.39,12.03,-0.82,130.74,0,22.74,1,0,0,0,0,0,6,-12.05,1.39,13.44,Fathead,LC50,96,119,-1.39,12.05,-5.33
62,75978,87,4.465908119,0.87,-0.14,10,0,0,0,0,1,0,100.16,3.69,303.46,264.85,38.6,0,0,472.84,0,2,0.03,0,0.97,12.13,3.39,4.38,2.46,0.92,-0.37,-2.06,4264.14,0.23,2372.05,-2.14,10.53,-0.9,0,0,24.58,1,0,0,0,0,0,7,-10.34,0.94,11.28,Fathead,LC50,96,87,-0.94,10.34,-4.7
63,76017,7.53,2.018895042,0.04,-3.29,10,0,0,0,0,0,0,202.3,1.75,307.48,20.48,0,0,287,462.69,0,0,0.01,0,0.94,12.36,4.71,4.3,0.56,2.8,-2.39,-2.49,9906.04,0.23,10000,-1.52,10.84,0.63,0,0,0,0,0,0,0,0,0,7,-11.87,-0.68,11.19,Fathead,LC50,96,7.53,0.68,11.87,-6.275
423,760236,8.18,2.101692151,0.07,-2.73,10,0,0,0,0,1,1,125,3.67,295.5,132.06,0,44.7,118.73,435.37,0,0,0.03,0,0.94,11.05,3.52,3.38,0.56,2.46,-2.47,-2.71,9906.04,0.46,10000,-1.27,10.47,-0.62,0,0,0,0,0,0,0,0,0,6,-10.59,0.72,11.31,Fathead,LC50,96,8.18,-0.72,10.59,-4.935
424,761659,89.3,4.492001488,0.57,-0.57,3,0,0,0,1,6,0,157.26,4.68,444.22,383.92,60.3,0,0,714.65,0,3,0.03,0,0.87,18.59,5.17,6.97,5.3,1.45,-0.98,-2.26,1439.35,-0.33,1421.43,-2.06,9.42,-1.47,0,33.41,35.56,2,0,0,0,0,0,11,-9.62,1.54,11.16,Fathead,LC50,96,89.3,-1.54,9.62,-4.04
425,764012,10.1,2.312535424,0.14,-1.94,9,0,0,0,0,2,0,70.09,1.96,270.58,175.99,60.56,34.03,0,367.13,1,1.7,0.01,0.01,0.92,7.58,2.15,3.89,3.71,0.68,-0.07,-3.05,2640.32,-0.04,1412.9,-2.32,10.45,-1.78,0,0,23.52,1,0,0,0,0,0,5,-10.19,1.62,11.8,Fathead,LC50,96,10.1,-1.62,10.19,-4.285
426,764136,3.78,1.32972401,0.03,-3.37,8,0,0,0,0,1,0,110.2,0.03,363.42,333.85,0,29.58,0,559.49,0,0,1.50E-06,0,0.9,15.88,3.57,3.96,-0.4,3.42,-3.64,-3.23,9906.04,0.86,5899.29,-1.32,8.75,-0.35,0,0,0,0,0,0,0,0,0,8,-8.43,0.34,8.77,Fathead,LC50,96,3.78,-0.34,8.43,-4.045
427,768945,25,3.218875825,0.17,-1.8,5,1,0,0,0,1,0,151.25,1.38,349.3,300.99,48.32,0,0,572.58,2,1,0,0,0.95,16.12,4.82,7.83,4.58,1.44,-0.53,-2.99,860.25,0.55,465.12,-4.38,9.53,-3.07,0,0,24.87,1,0,10,0,10,10,11,-9.66,3.39,13.05,Fathead,LC50,96,25,-3.39,9.66,-3.135
428,769288,157,5.056245805,1.06,0.06,0,0,0,0,0,2,0,148.16,6.27,363.78,170.06,130.09,63.64,0,561.97,1,2.5,0.07,0.01,0.91,15.66,5,8.32,5.4,1.38,-2.26,-3.37,578.5,-0.62,273.8,-3.5,10.11,0.87,0,0,59.09,3,0,6,0,6,0,11,-9.59,-0.66,8.93,Fathead,LC50,96,157,0.66,9.59,-5.125
429,771608,37.1,3.61361697,0.2,-1.59,6,0,0,0,0,1,0,183.08,4.9,318.79,0,55.48,59.39,203.92,480.29,1.5,1,0.05,0,0.93,12.99,2.59,7.75,4.3,2.44,-2.04,-2.94,2949.69,0.58,10000,-2.24,9.2,1.03,203.92,0,25.46,1,0,6,0,6,0,12,-9.1,-0.94,8.16,Fathead,LC50,96,37.1,0.94,9.1,-5.02
64,77714,16460,9.708688474,129,4.86,6,0,0,0,0,0,0,128.13,3.54,282.86,148.02,134.84,0,0,437.23,2,3.5,0.03,0.02,0.98,11.34,4.35,8.36,7.69,-0.7,-0.91,-1.78,521.48,-0.36,244.75,-4.01,10.18,-0.23,0,0,84.55,4,0,5,0,5,1,9,-10.77,0.36,11.13,Fathead,LC50,96,16460,-0.36,10.77,-5.205
65,77747,672,6.510258341,6.58,1.88,9,0,0,0,0,3,0,102.18,1.78,314.07,283.56,30.51,0,0,483.7,1,0.75,0.01,0,0.95,11.28,3.46,4.42,2.22,1.57,-1.07,-2.36,5087.98,0.16,2871.06,-1.79,11.04,-3.23,0,0,18.73,1,0,0,0,0,0,7,-10.72,3.42,14.14,Fathead,LC50,96,672,-3.42,10.72,-3.65
